id,season_code,flag_holiday,flag_working,category_weather,feature_temp,feature_feel_temp,feature_humidity,feature_wind,demand,Year,Hour,Day_of_Week,Month
9064,1,0,1,1,0.2,0.1818,0.47,0.3284,316,2011,8,5,1
9065,2,0,0,2,0.74,0.6818,0.55,0.1045,510,2011,15,0,6
9066,1,0,1,1,0.18,0.2121,0.4,0.1045,93,2011,21,4,3
9067,1,0,0,1,0.12,0.1212,0.3,0.2836,92,2011,19,0,1
9068,2,0,1,1,0.66,0.6212,0.44,0.1642,467,2011,20,3,6
9069,3,0,1,2,0.84,0.7879,0.49,0.2537,210,2011,14,4,7
9070,1,0,1,1,0.22,0.197,0.41,0.4478,136,2011,13,4,1
9071,1,0,0,1,0.24,0.2424,0.48,,107,2012,20,6,12
9072,3,0,1,1,0.6,0.5455,0.88,0.1045,60,2011,0,2,9
9073,4,0,1,1,0.58,0.5455,0.56,,439,2011,16,2,10
9074,4,0,0,2,0.5,0.4848,0.88,0.1642,42,2012,4,6,10
9075,3,0,1,3,0.54,0.5152,0.94,0.3881,167,2011,16,2,9
9076,1,0,1,1,0.26,0.2879,0.52,0.0896,46,2012,2,5,2
9077,2,0,1,1,0.72,0.6364,0.25,0.2836,773,2011,17,5,6
9078,1,0,1,1,0.36,0.3333,0.4,0.2985,167,2011,15,5,3
9079,2,0,0,1,0.64,0.6061,0.69,0.3881,337,2012,21,0,5
9080,4,0,1,1,0.66,0.6212,0.47,0.0,1315,2012,17,3,10
9081,3,0,1,1,0.68,0.2424,,0.1642,143,2012,0,5,8
9082,2,0,0,1,0.38,0.3939,0.54,0.194,265,2011,18,6,4
9083,1,0,1,2,0.44,0.4394,0.77,0.0,219,2011,11,4,12
9084,2,0,1,2,0.7,0.6515,0.58,0.6119,285,2011,13,2,5
9085,4,0,1,1,0.5,0.4848,0.77,0.0,164,2011,22,1,10
9086,3,0,1,3,0.54,0.5152,0.94,0.2985,26,2011,3,2,9
9087,3,0,0,1,0.7,0.6667,0.84,0.2239,385,2012,21,6,7
9088,4,0,1,1,0.34,0.3333,0.76,0.194,158,2011,6,4,11
9089,4,0,1,1,0.2,0.2273,0.69,0.1045,41,2012,3,5,12
9090,2,0,0,1,0.72,0.6667,0.58,0.1045,762,2012,12,6,5
9091,3,0,1,2,0.64,0.5758,0.83,0.1343,678,2012,7,3,8
9092,2,0,1,1,0.36,0.3333,0.4,0.4179,108,2012,23,2,4
9093,2,0,0,2,0.52,0.5,0.88,0.194,487,2012,10,6,3
9094,2,0,1,1,0.7,0.6364,0.37,0.2836,447,2012,13,4,6
9095,4,0,0,1,0.26,0.303,0.87,,60,2011,7,0,12
9096,2,0,1,1,0.48,0.4697,0.63,0.2537,343,2011,7,1,5
9097,4,0,0,1,0.42,0.4242,0.35,0.1343,731,2012,11,6,10
9098,1,0,1,2,0.54,0.5152,0.6,0.4627,298,2012,11,4,3
9099,4,0,0,1,0.16,0.1667,0.59,0.1642,32,2011,4,0,12
9100,2,0,1,2,0.68,0.6364,0.61,0.2985,226,2011,11,4,6
9101,2,0,1,2,0.32,0.3485,0.49,0.0,30,2011,3,3,3
9102,2,0,1,1,0.68,0.6364,0.44,0.1642,506,2012,21,4,5
9103,4,0,0,1,0.62,0.6212,0.43,0.4627,444,2011,14,0,11
9104,1,0,0,2,0.42,0.4242,0.94,0.194,65,2012,6,6,3
9105,3,0,0,1,0.84,0.7424,0.36,0.2239,511,2011,17,0,7
9106,4,0,1,1,0.42,0.4242,0.54,0.4627,310,2011,14,3,11
9107,4,0,1,1,0.6,0.5606,0.83,0.0,288,2011,21,2,9
9108,1,0,1,2,0.26,0.2727,0.6,0.1343,156,2012,10,2,2
9109,4,0,1,3,0.56,0.5303,0.88,0.1045,41,2012,4,5,9
9110,1,0,1,3,0.26,0.2273,0.93,0.3582,96,2012,17,3,12
9111,3,0,1,3,0.62,0.5758,0.83,0.2239,337,2012,21,1,9
9112,2,0,1,2,0.26,0.2424,0.3,0.2836,101,2011,11,1,3
9113,4,0,0,2,0.36,0.3788,0.93,0.0,41,2012,4,6,12
9114,1,0,0,2,0.28,0.2424,0.93,0.4478,138,2011,19,6,2
9115,2,0,0,1,0.5,0.4848,0.59,0.1045,184,2011,23,6,5
9116,1,0,1,2,0.28,0.2727,0.65,0.2537,37,2012,0,3,12
9117,2,0,0,1,0.32,0.303,0.61,0.2985,99,2011,22,6,4
9118,4,0,1,1,0.6,0.6212,0.56,0.0,217,2011,14,1,11
9119,3,0,0,1,0.74,0.697,0.7,0.0,42,2011,6,0,7
9120,1,0,1,2,0.44,0.4394,0.94,0.0,194,2012,23,5,3
9121,3,0,1,3,0.68,0.6364,0.79,0.1343,361,2012,11,5,8
9122,2,0,0,3,0.32,0.303,0.76,0.3284,280,2011,14,6,4
9123,4,0,1,1,0.26,0.2727,0.75,0.1343,32,2012,3,3,12
9124,1,0,1,1,0.26,0.2727,0.48,0.1343,45,2012,1,5,1
9125,4,0,0,3,0.6,0.5152,0.94,0.0,167,2011,2,0,9
9126,3,0,1,1,0.7,0.6667,0.84,0.0896,207,2011,23,5,8
9127,2,0,0,1,0.6,0.6061,0.23,0.3881,395,2012,19,0,4
9128,4,0,1,2,0.36,0.3485,0.57,,588,2012,7,4,11
9129,4,0,1,1,0.38,0.3939,0.4,0.2985,440,2012,16,2,11
9130,2,0,1,1,0.68,0.6364,0.89,0.0896,48,2011,1,2,5
9131,4,0,1,3,0.42,0.4242,0.67,0.1642,183,2011,13,1,10
9132,3,0,1,1,0.76,0.7273,0.66,0.1045,485,2012,9,4,8
9133,2,0,1,1,0.68,0.6364,0.57,0.5224,247,2011,20,1,4
9134,2,0,0,1,0.5,0.4848,0.77,0.194,201,2011,19,0,4
9135,2,0,1,2,0.56,0.5303,0.83,0.194,111,2011,23,1,5
9136,3,0,0,1,0.68,0.6364,0.69,0.2239,249,2012,8,6,6
9137,1,0,1,1,0.22,0.2121,0.37,,130,2011,16,4,2
9138,1,0,1,1,0.24,0.2273,0.7,0.2239,146,2012,7,4,12
9139,4,0,1,2,0.36,0.3485,0.71,0.1642,431,2012,15,5,12
9140,4,0,1,2,0.52,0.5,0.88,0.1642,42,2012,3,5,10
9141,2,0,1,3,0.36,0.3485,0.71,0.2239,40,2011,0,3,3
9142,4,0,1,2,0.4,0.4091,0.4,0.4179,435,2012,15,5,11
9143,1,0,1,3,0.14,0.1515,0.8,0.1343,29,2011,2,4,2
9144,4,0,0,1,0.4,0.4091,0.58,0.1045,649,2012,11,6,11
9145,1,0,1,1,0.34,0.3485,0.49,0.1045,205,2012,21,5,2
9146,4,0,0,1,0.46,0.4545,0.55,0.2239,38,2012,4,0,9
9147,3,0,1,1,0.7,0.6515,0.51,0.2239,485,2011,20,5,7
9148,4,0,1,2,0.54,0.5152,0.94,0.1343,45,2011,0,4,10
9149,3,0,1,1,0.84,0.8333,0.59,0.194,635,2011,17,3,7
9150,1,0,1,2,0.34,0.303,0.87,0.3284,136,2011,21,4,2
9151,4,0,1,1,0.34,0.3485,0.61,,207,2012,20,3,11
9152,4,0,1,1,0.26,0.2273,0.81,0.3582,671,2012,18,2,11
9153,1,0,1,1,0.16,0.1212,0.55,0.4478,69,2011,22,3,1
9154,4,0,0,1,0.48,0.4697,0.67,0.2836,123,2012,7,6,9
9155,3,0,1,1,0.66,0.5909,0.89,0.0896,61,2011,5,2,7
9156,3,0,0,3,0.64,0.6061,0.73,0.0,424,2012,12,0,8
9157,2,0,0,1,0.42,0.4242,0.82,0.1045,103,2011,1,6,5
9158,3,0,1,1,0.82,0.7424,0.41,0.194,274,2011,9,3,7
9159,4,0,1,1,0.46,0.4545,0.36,0.0896,627,2012,15,3,11
9160,4,0,1,1,0.56,0.5303,0.46,0.1343,412,2011,16,2,11
9161,3,0,1,2,0.68,0.6364,0.83,0.3881,194,2011,13,4,9
9162,1,0,1,1,0.22,0.2727,0.8,0.0,132,2011,16,5,1
9163,2,0,0,1,0.44,0.4394,0.38,0.2836,444,2011,12,0,4
9164,2,0,0,1,0.58,0.5455,0.35,0.2537,934,2012,12,6,4
9165,3,0,1,1,0.92,0.8182,0.29,,797,2012,17,5,7
9166,4,0,0,1,0.4,0.4091,0.62,0.0,278,2012,22,6,10
9167,2,0,1,1,0.62,0.5909,0.78,0.1045,254,2012,10,2,5
9168,2,0,0,1,0.7,0.6515,0.51,0.1045,649,2012,10,6,6
9169,2,0,1,2,0.64,0.5758,0.89,0.2836,407,2012,9,2,6
9170,2,0,0,2,0.4,0.4091,0.82,0.0896,42,2011,6,0,5
9171,1,0,1,1,0.34,0.3485,0.31,0.1045,226,2011,19,2,3
9172,4,0,1,2,0.36,0.3333,0.81,0.3881,37,2012,4,2,11
9173,2,0,1,2,0.56,0.5303,0.83,0.2239,131,2012,11,1,5
9174,4,0,1,3,0.42,0.4242,0.77,0.2836,54,2011,13,2,11
9175,4,0,1,1,0.58,0.5455,0.49,0.194,247,2011,14,1,10
9176,3,0,0,1,0.62,0.5606,0.88,0.1045,40,2012,5,6,8
9177,4,0,1,1,0.44,0.4394,0.67,0.0,1001,2012,8,1,10
9178,1,0,1,1,0.36,0.3485,0.34,0.1343,270,2012,12,2,2
9179,3,0,1,1,0.8,0.7121,0.41,0.2836,294,2011,12,5,6
9180,1,0,1,2,0.36,0.3485,0.71,0.194,395,2012,9,3,2
9181,4,0,1,2,0.54,0.5152,0.83,0.1343,206,2012,23,4,10
9182,4,0,1,1,0.42,0.4242,0.38,0.194,398,2012,13,5,11
9183,4,1,0,1,0.46,0.4545,0.31,0.0,385,2012,13,4,11
9184,2,0,1,2,0.54,0.5152,0.68,0.2836,103,2011,6,2,4
9185,2,0,1,1,0.6,0.6212,0.35,0.0,310,2011,16,4,4
9186,2,0,1,1,0.5,0.4848,0.63,0.1045,218,2012,23,4,4
9187,1,0,0,1,0.24,0.2576,0.87,0.1045,325,2012,10,6,2
9188,4,0,1,2,0.54,0.5152,0.88,0.3881,372,2011,7,3,10
9189,4,0,0,1,0.62,0.6212,0.43,0.2836,450,2011,15,0,11
9190,3,0,1,1,0.66,0.6212,0.41,0.3582,403,2012,9,3,6
9191,1,0,1,2,0.22,0.2576,0.44,0.0896,52,2011,23,2,2
9192,2,0,1,1,0.76,0.6818,0.45,0.3881,253,2011,12,2,5
9193,1,0,1,2,0.34,0.303,0.49,0.4179,175,2011,19,5,12
9194,4,0,1,1,0.42,0.4242,0.88,0.0,32,2011,2,5,10
9195,1,0,1,3,0.36,0.3636,0.87,0.0896,160,2012,21,5,3
9196,3,0,0,1,0.76,0.6818,0.48,0.2239,716,2012,11,6,6
9197,3,0,0,3,0.62,0.5758,0.83,0.4179,36,2011,8,0,8
9198,2,0,0,2,0.54,0.5152,0.56,0.194,191,2012,0,0,4
9199,3,0,1,1,0.78,0.6818,0.31,0.2537,312,2011,12,4,8
9200,4,0,1,1,0.34,0.303,0.66,,36,2011,1,3,11
9201,1,0,1,1,0.58,0.5455,0.83,0.1343,333,2012,11,2,3
9202,2,0,1,2,0.42,0.4242,0.82,0.1642,26,2011,4,2,3
9203,1,0,0,1,0.44,0.4394,0.38,0.4179,213,2011,10,6,3
9204,3,0,1,1,0.56,0.5303,0.73,0.0896,142,2012,0,5,9
9205,1,0,0,1,0.24,0.2273,0.48,0.2239,144,2011,12,6,1
9206,1,0,0,1,0.2,0.2273,0.8,0.0896,147,2012,8,6,1
9207,3,0,1,2,0.56,0.5303,0.64,0.1343,166,2011,10,1,9
9208,1,0,1,1,0.18,0.1818,0.55,0.2239,77,2011,10,3,1
9209,1,0,1,2,0.28,0.2727,0.93,0.194,26,2012,4,5,2
9210,1,0,0,2,0.34,0.3333,0.46,0.194,44,2012,4,0,3
9211,3,0,1,1,0.64,0.5758,0.89,0.1642,316,2012,22,4,9
9212,3,0,1,1,0.76,0.697,0.52,0.2537,314,2011,12,5,8
9213,2,0,0,2,0.72,0.6818,0.66,0.1045,270,2011,21,6,6
9214,2,0,1,2,0.74,0.6515,0.37,0.4179,604,2011,17,3,4
9215,1,0,1,2,0.36,0.3636,0.5,0.1045,171,2012,21,2,2
9216,1,0,0,2,0.48,0.4697,0.59,0.2985,298,2011,16,6,3
9217,4,0,1,1,0.64,0.5758,0.89,0.1343,361,2011,20,1,9
9218,1,0,0,2,0.2,0.197,0.8,0.2537,127,2012,13,6,1
9219,2,0,1,1,0.7,0.6515,0.54,0.2836,816,2012,19,3,5
9220,2,0,1,3,0.28,0.2727,0.93,0.2537,93,2011,22,4,3
9221,2,0,1,1,0.44,0.4394,0.24,0.194,68,2012,5,1,4
9222,4,0,0,1,0.26,0.2727,0.87,0.1045,120,2012,7,6,11
9223,1,0,1,2,0.16,0.1364,0.64,0.2836,121,2011,7,1,1
9224,3,0,1,1,0.78,0.697,0.46,0.2239,434,2012,14,4,8
9225,2,0,0,1,0.62,0.6212,0.46,0.1642,410,2012,20,6,5
9226,4,0,0,2,0.5,0.4848,0.59,0.1045,159,2012,23,0,9
9227,3,0,1,2,0.66,0.6212,0.69,,235,2012,23,4,8
9228,2,0,1,1,0.66,0.6212,0.61,0.1045,260,2011,14,1,6
9229,1,0,1,2,0.16,0.1818,0.69,0.1045,29,2011,1,2,2
9230,3,0,1,1,0.76,0.6818,0.48,0.4179,298,2011,14,3,8
9231,4,0,1,1,0.54,0.5152,0.52,0.194,415,2012,11,3,10
9232,4,0,1,1,0.44,0.4394,0.82,0.4179,148,2011,6,4,10
9233,4,0,1,1,0.42,0.4242,0.77,0.0,623,2011,17,1,12
9234,4,0,1,1,0.36,0.3333,0.62,0.3881,116,2011,20,3,11
9235,3,0,1,2,0.84,0.7576,0.44,0.194,398,2012,15,3,8
9236,1,0,1,2,0.44,0.4394,0.47,,81,2012,0,4,2
9237,2,0,0,2,0.24,0.2273,0.52,0.194,52,2011,1,0,3
9238,3,0,1,1,0.82,0.7273,0.34,0.194,1227,2012,17,4,8
9239,2,0,1,1,0.56,0.5303,0.88,0.1045,33,2012,3,3,5
9240,3,0,1,1,0.62,0.6212,0.57,0.1343,215,2011,22,1,8
9241,4,0,1,1,0.26,0.2273,0.75,0.3284,336,2012,20,2,11
9242,2,0,0,2,0.5,0.4848,0.59,0.1045,159,2011,0,0,5
9243,1,0,1,2,0.36,0.3485,0.53,,302,2011,13,5,12
9244,1,1,0,1,0.32,0.3333,0.49,0.0896,126,2011,18,1,12
9245,1,0,1,1,0.28,0.2576,0.52,0.3284,296,2012,9,3,1
9246,3,0,1,1,0.82,0.7273,0.38,0.194,400,2012,13,2,7
9247,4,0,1,2,0.46,0.4545,0.94,0.0,67,2011,0,3,11
9248,3,0,0,1,0.66,0.6212,0.74,0.0896,58,2011,3,0,7
9249,3,0,0,1,0.66,0.6212,0.36,0.3582,971,2012,12,6,9
9250,3,0,1,1,0.78,0.7273,0.55,0.2985,651,2012,16,5,8
9251,2,0,0,1,0.52,0.5,0.94,0.1343,156,2011,1,0,5
9252,3,0,0,1,0.72,0.697,0.79,0.194,144,2011,8,0,8
9253,3,0,1,2,0.7,0.6515,0.54,0.194,572,2012,13,5,9
9254,4,0,1,2,0.5,0.4848,0.88,0.0,28,2011,3,2,11
9255,4,0,1,2,0.34,0.3333,0.46,0.1343,466,2012,16,3,12
9256,2,0,1,2,0.32,0.303,0.93,0.2239,183,2011,7,3,3
9257,2,0,0,2,0.44,0.4394,0.94,0.2836,132,2012,0,0,3
9258,3,0,0,1,0.8,0.7273,0.46,0.2985,737,2012,16,6,8
9259,2,0,1,1,0.5,0.4848,0.45,0.2836,120,2011,6,5,4
9260,4,0,1,3,0.44,0.4394,0.88,0.6418,32,2012,1,2,11
9261,3,0,1,3,0.48,0.4697,0.67,0.6119,352,2011,18,4,9
9262,2,0,1,1,0.2,0.197,0.69,0.2239,32,2011,2,5,3
9263,1,0,1,2,0.4,0.4091,0.71,0.2836,81,2012,0,5,1
9264,3,0,1,1,0.7,0.6667,0.79,0.0,659,2012,7,4,8
9265,1,0,0,1,0.38,0.3939,0.66,0.0896,91,2011,23,6,3
9266,2,0,0,2,0.7,0.6364,,0.0896,407,2011,19,6,6
9267,4,0,1,1,0.34,0.3485,0.61,0.1045,407,2012,20,4,11
9268,1,0,1,1,0.42,0.4242,0.38,0.2985,167,2012,14,2,1
9269,3,1,0,2,0.7,0.6667,0.84,0.2537,119,2012,23,1,9
9270,3,0,1,1,0.68,0.2424,0.65,0.1343,920,2012,8,5,8
9271,1,0,1,3,0.16,0.197,0.59,0.0896,100,2011,21,1,1
9272,2,0,1,2,0.52,0.5,0.9,0.0896,534,2012,9,5,3
9273,3,0,1,1,0.64,0.5758,0.89,0.0,56,2011,5,3,6
9274,2,0,1,2,0.5,0.4848,0.51,0.1045,594,2011,8,2,5
9275,1,0,0,3,0.26,0.2576,0.81,0.194,60,2012,2,6,2
9276,1,0,1,3,0.22,0.2273,0.93,0.1343,29,2011,2,3,1
9277,3,0,1,2,0.64,0.6061,0.65,0.2239,1153,2012,17,1,9
9278,3,0,0,1,0.7,0.6667,0.74,0.2537,268,2011,9,0,7
9279,2,0,1,1,0.46,0.4545,0.82,0.0896,96,2011,0,1,5
9280,3,0,1,1,0.76,0.697,0.55,0.2537,306,2011,15,5,8
9281,4,0,0,1,0.2,0.2273,0.59,0.1045,32,2011,5,0,12
9282,3,0,0,2,0.78,0.7424,0.62,0.2836,586,2011,13,0,9
9283,2,0,1,3,0.66,0.6061,0.83,0.3582,112,2012,11,2,6
9284,1,0,0,2,0.34,0.303,0.39,0.3582,124,2012,0,0,2
9285,3,0,0,1,0.76,0.697,0.55,0.1343,384,2011,10,0,7
9286,2,0,1,1,0.62,0.6212,0.46,0.194,284,2011,9,2,6
9287,1,0,1,2,0.16,0.1818,0.74,0.1343,344,2011,8,2,1
9288,2,0,0,1,0.66,0.6212,0.74,0.2239,130,2012,1,0,5
9289,2,0,1,1,0.62,0.5758,0.83,,215,2011,14,4,4
9290,3,0,1,1,0.72,0.6818,0.62,,810,2011,18,3,9
9291,1,0,1,1,0.26,0.2879,,0.0896,37,2011,0,3,3
9292,1,0,0,1,0.48,0.4697,0.44,0.1642,384,2011,16,0,2
9293,3,0,1,1,0.7,0.6515,0.65,0.194,384,2012,9,1,6
9294,2,0,1,1,0.66,0.6212,0.54,0.194,83,2012,0,2,4
9295,2,0,1,3,0.24,0.2273,0.93,0.2239,41,2011,5,5,4
9296,3,0,1,1,0.7,0.6667,0.79,0.194,574,2011,18,5,9
9297,2,0,0,1,0.78,0.7121,0.52,0.2836,742,2012,15,0,5
9298,1,0,1,1,0.2,0.2576,0.59,0.0,85,2011,6,2,3
9299,4,0,1,2,0.3,0.3182,0.65,0.0896,53,2012,1,5,11
9300,3,0,0,1,0.62,0.5758,0.83,0.0896,132,2012,23,0,8
9301,2,0,0,1,0.7,0.6515,0.54,0.194,525,2011,11,0,5
9302,3,0,1,1,0.4,0.4091,0.71,0.2836,38,2011,2,5,9
9303,1,0,1,2,0.36,0.3636,0.93,0.1045,148,2011,7,1,2
9304,3,0,0,3,0.58,0.5455,0.88,,45,2012,6,6,7
9305,1,0,1,3,0.16,0.1818,0.93,0.1045,64,2011,22,2,1
9306,4,0,1,2,0.58,0.5455,,0.2836,48,2012,2,3,9
9307,2,0,1,2,0.62,0.5606,0.88,0.1045,44,2012,3,5,5
9308,2,0,0,2,0.54,0.5152,0.94,,314,2011,14,6,5
9309,3,0,1,2,0.66,0.5909,0.94,0.0896,34,2011,2,4,8
9310,1,0,0,1,0.3,0.2879,0.33,0.2836,117,2012,21,0,1
9311,1,0,1,2,0.26,0.2576,0.65,0.2239,162,2012,11,3,2
9312,3,0,1,1,0.72,0.6818,0.66,0.1343,436,2012,21,4,8
9313,3,0,1,1,0.72,0.697,0.74,0.2985,152,2012,23,2,9
9314,1,1,0,1,0.22,0.2121,0.44,0.2537,71,2012,23,1,1
9315,3,0,1,2,0.64,0.6061,0.73,0.3582,305,2011,9,4,9
9316,2,0,1,2,0.46,0.4545,0.55,0.2985,479,2011,8,1,4
9317,4,0,1,2,0.56,0.5303,0.94,0.1642,48,2011,5,5,10
9318,1,0,1,1,0.24,0.2273,0.6,,400,2012,7,1,2
9319,1,0,1,1,0.26,0.2121,0.33,0.4478,489,2012,17,3,1
9320,2,0,1,2,0.32,0.303,0.93,0.2239,40,2011,0,4,3
9321,1,1,0,1,0.3,0.303,0.39,0.1642,156,2012,21,1,2
9322,2,0,0,1,0.4,0.4091,0.43,0.4179,313,2011,10,0,4
9323,2,0,1,1,0.52,0.5,0.63,0.2239,37,2011,2,3,6
9324,2,0,1,3,0.26,0.2576,0.93,0.194,34,2011,2,5,4
9325,3,0,1,1,0.72,0.697,0.79,0.0,71,2011,1,5,7
9326,2,0,1,1,0.58,0.5455,0.46,0.1343,810,2012,19,4,4
9327,2,0,1,1,0.52,0.5,0.23,0.1642,404,2012,13,2,4
9328,4,0,1,2,0.52,0.5,0.59,0.2836,410,2011,19,4,12
9329,3,0,1,1,0.78,0.7424,0.62,0.1045,485,2011,16,5,8
9330,4,0,1,1,0.36,0.3485,0.46,0.2239,223,2011,12,4,12
9331,3,0,0,1,0.88,0.803,0.4,0.3881,657,2012,14,6,8
9332,2,0,0,2,0.5,0.4848,0.94,0.194,391,2012,11,6,3
9333,3,0,1,1,0.76,0.7273,0.66,,243,2011,14,3,7
9334,1,0,1,2,0.4,0.4091,0.87,0.0896,266,2012,10,5,3
9335,3,0,1,1,0.64,0.6212,0.57,0.1343,37,2011,3,4,8
9336,4,0,0,1,0.42,0.4242,0.82,0.2239,93,2012,7,0,10
9337,3,0,1,1,0.8,0.7121,0.41,0.2537,395,2012,15,3,7
9338,3,0,1,1,0.86,0.7879,0.41,0.2836,962,2012,17,5,7
9339,1,0,0,2,0.24,0.2576,0.93,0.1045,109,2012,2,0,2
9340,3,0,1,1,0.6,0.5758,0.78,0.1642,75,2012,5,4,8
9341,4,0,0,1,0.24,0.2273,0.35,0.2239,191,2011,20,6,12
9342,1,0,0,1,0.24,0.197,0.41,0.5522,48,2011,2,0,2
9343,4,0,1,1,0.26,0.2273,0.56,0.3284,206,2012,22,2,11
9344,3,0,1,2,0.72,0.6818,0.62,0.194,337,2012,10,3,8
9345,2,0,1,1,0.7,0.6364,0.42,0.2537,379,2012,11,5,6
9346,4,0,1,2,0.3,0.2879,0.56,0.2239,230,2012,22,2,11
9347,4,0,1,1,0.36,0.3788,0.93,0.0,1005,2012,8,1,12
9348,3,0,0,1,0.72,0.6515,0.45,0.0,427,2012,20,0,8
9349,2,0,1,1,0.74,0.6515,0.3,0.2239,769,2012,19,5,6
9350,1,0,1,1,0.4,0.4091,,0.1045,541,2012,18,2,1
9351,2,0,1,1,0.78,0.697,0.43,0.2239,351,2011,15,5,6
9352,1,0,0,2,0.4,0.4091,0.62,0.2836,63,2011,2,6,12
9353,3,0,1,1,0.7,0.6515,0.54,0.1045,328,2012,23,4,8
9354,4,0,0,1,0.36,0.3788,0.71,0.0,49,2011,6,6,10
9355,2,0,1,1,0.32,0.303,0.61,0.2836,30,2012,2,4,4
9356,3,0,1,1,0.74,0.697,0.7,0.2537,521,2012,17,3,7
9357,2,0,0,1,0.64,0.6212,0.53,0.0,805,2012,14,0,6
9358,4,0,1,1,0.32,0.3182,0.81,0.194,150,2011,6,2,11
9359,2,0,0,1,0.46,0.4545,0.59,0.1343,34,2011,5,6,5
9360,3,1,0,1,0.66,0.5909,0.94,0.0,45,2012,6,1,9
9361,3,0,0,1,0.72,0.6818,0.7,0.0,146,2012,2,6,7
9362,1,0,1,3,0.22,0.197,0.87,0.3284,38,2012,12,3,12
9363,2,0,0,2,0.34,0.3485,0.81,0.0896,41,2012,4,0,4
9364,1,0,1,1,0.2,0.1667,0.4,0.4179,191,2012,21,3,1
9365,3,0,1,1,0.7,0.6515,0.58,0.194,246,2011,11,1,9
9366,2,0,1,2,0.52,0.5,0.68,0.2836,33,2012,3,2,5
9367,2,0,1,2,0.66,0.6212,0.74,0.1642,387,2012,13,3,5
9368,4,0,1,1,0.34,0.3182,0.81,,36,2011,4,2,11
9369,2,0,0,1,0.52,0.5,0.83,0.3881,443,2011,13,6,4
9370,1,0,0,1,0.24,0.2576,0.56,0.0,48,2011,23,6,12
9371,3,0,0,1,0.7,0.6515,0.7,0.1045,72,2012,3,6,9
9372,1,0,1,1,0.22,0.2121,0.51,0.2239,155,2012,10,4,2
9373,1,0,1,1,0.18,0.2121,0.74,0.0896,61,2011,22,4,1
9374,1,0,0,2,0.18,0.197,0.51,0.1642,58,2011,0,6,1
9375,3,0,0,1,0.52,0.5,0.77,0.194,72,2012,6,0,9
9376,1,0,1,2,0.18,0.2121,0.8,0.1045,30,2011,5,5,1
9377,4,0,1,2,0.54,0.5152,0.68,0.1642,452,2011,7,2,11
9378,3,0,0,1,0.76,0.697,0.55,0.1642,619,2012,19,0,7
9379,2,0,1,1,0.7,0.6515,0.51,0.1343,631,2012,19,5,5
9380,2,0,1,2,0.6,0.5758,0.78,0.1045,36,2012,3,2,6
9381,1,0,0,1,0.24,0.2576,0.7,0.0896,26,2012,5,6,2
9382,3,0,1,2,0.78,0.7576,0.66,0.2836,332,2011,13,5,7
9383,1,0,0,2,0.16,0.197,0.59,0.0896,41,2011,2,6,1
9384,2,0,1,1,0.28,0.2879,0.56,0.1045,167,2012,6,3,4
9385,3,0,1,1,0.64,0.6212,0.5,0.2239,1333,2012,17,4,9
9386,1,0,0,2,0.4,0.4091,1.0,0.1343,140,2012,7,6,3
9387,2,0,0,1,0.74,0.6515,0.3,0.0896,864,2012,17,6,5
9388,2,0,1,1,0.46,0.4545,0.31,0.3881,272,2012,11,2,4
9389,1,0,1,1,0.46,0.4545,0.88,0.0896,28,2012,3,1,3
9390,4,0,1,3,0.38,0.3939,1.0,0.1045,33,2011,2,2,11
9391,4,0,1,1,0.32,0.3182,0.66,0.1642,38,2012,2,5,11
9392,1,0,0,1,0.54,0.5152,0.68,0.0896,767,2012,15,0,3
9393,1,0,1,1,0.2,0.2576,0.61,0.0,30,2012,3,4,1
9394,3,0,1,1,0.76,0.7273,0.66,0.2239,233,2011,22,2,7
9395,1,0,1,1,0.42,0.4242,0.62,0.2239,210,2011,21,4,3
9396,2,0,1,1,0.36,0.3485,0.62,0.2239,101,2011,23,3,5
9397,1,0,1,1,0.28,0.2273,0.41,0.6866,29,2011,2,2,2
9398,4,0,1,1,0.44,0.4394,0.67,,36,2012,4,1,9
9399,1,0,1,1,0.26,0.2576,0.53,0.2239,328,2012,19,1,3
9400,4,0,0,1,0.3,0.2879,0.42,0.2537,353,2012,15,0,11
9401,4,0,1,2,0.48,0.4697,0.51,0.4478,239,2011,15,4,10
9402,4,0,0,2,0.3,0.3333,0.87,0.0,124,2012,2,0,12
9403,2,0,0,2,0.52,0.5,1.0,0.0,68,2011,3,0,5
9404,1,0,1,2,0.3,0.3333,0.7,0.0,28,2012,3,2,2
9405,2,0,0,2,0.5,0.4848,0.88,0.1343,135,2011,1,6,5
9406,3,0,0,3,0.62,0.5606,0.88,,83,2012,2,6,8
9407,1,0,1,1,0.36,0.3485,0.53,0.1642,655,2012,17,3,1
9408,4,0,0,1,0.24,0.2121,0.87,0.3582,92,2011,21,6,10
9409,3,0,0,2,0.68,0.6364,0.83,0.3881,249,2011,21,6,8
9410,3,0,1,1,0.8,0.7424,0.52,0.0,435,2012,15,2,8
9411,2,0,1,2,0.6,0.5455,0.88,0.1642,32,2012,4,4,5
9412,1,0,1,1,0.32,0.2879,0.57,0.4179,175,2011,19,3,1
9413,1,0,0,1,0.08,0.0909,0.35,0.194,97,2011,18,6,1
9414,3,0,1,1,0.8,0.6818,0.24,0.3582,387,2012,14,3,6
9415,3,0,1,1,0.72,0.6818,0.62,0.0,29,2011,3,2,8
9416,3,0,1,2,0.64,0.5758,0.83,0.1045,763,2011,18,4,9
